id,gid,x,y,v_x,v_y,radius,time
1,1,-1.926061,-1.715241,-0.819763,-0.875617,0.500000,9.800000
2,2,0.376401,-4.912803,-0.485694,-1.418943,0.500000,9.800000
3,3,1.101444,-2.543093,1.091627,-0.712990,0.500000,9.800000
4,4,2.537676,-0.811927,1.167989,0.168125,0.500000,9.800000
5,5,4.016832,4.375624,1.107978,1.099189,0.500000,9.800000
6,6,-0.202579,5.319060,-0.090363,1.509178,0.500000,9.800000
7,7,-2.727398,2.535784,-0.745183,0.946723,0.500000,9.800000
0,0,-1.706127,0.210623,-1.164727,-0.119159,0.500000,9.900000
1,1,-2.012937,-1.793439,-0.868763,-0.781984,0.500000,9.900000
2,2,0.349325,-5.043822,-0.270769,-1.310193,0.500000,9.900000
3,3,1.211411,-2.624098,1.099667,-0.810050,0.500000,9.900000
4,4,2.645274,-0.785010,1.075986,0.269167,0.500000,9.900000
5,5,4.124524,4.492380,1.076923,1.167568,0.500000,9.900000
6,6,-0.227107,5.456584,-0.245286,1.375241,0.500000,9.900000
7,7,-2.805514,2.633078,-0.781164,0.972938,0.500000,9.900000
0,0,-1.803922,0.198255,-0.977954,-0.123672,0.500000,10.000000
1,1,-2.085454,-1.875390,-0.725168,-0.819512,0.500000,10.000000
2,2,0.333331,-5.188598,-0.159932,-1.447760,0.500000,10.000000
3,3,1.316873,-2.709300,1.054618,-0.852023,0.500000,10.000000
4,4,2.769485,-0.761173,1.242103,0.238372,0.500000,10.000000
5,5,4.230923,4.581655,1.063992,0.892744,0.500000,10.000000
6,6,-0.221586,5.596210,0.055214,1.396267,0.500000,10.000000
7,7,-2.886338,2.745168,-0.808241,1.120899,0.500000,10.000000
0,0,-1.925414,0.201003,-1.214915,0.027479,0.500000,10.100000
1,1,-2.156309,-1.958355,-0.708551,-0.829645,0.500000,10.100000
2,2,0.313262,-5.337070,-0.200696,-1.484723,0.500000,10.100000
3,3,1.425670,-2.793339,1.087976,-0.840387,0.500000,10.100000
4,4,2.888621,-0.725827,1.191367,0.353460,0.500000,10.100000
5,5,4.325551,4.665012,0.946272,0.833569,0.500000,10.100000
6,6,-0.216953,5.731129,0.046323,1.349186,0.500000,10.100000
7,7,-2.954083,2.849605,-0.677443,1.044365,0.500000,10.100000
0,0,-2.040231,0.215147,-1.148167,0.141438,0.500000,10.200000
1,1,-2.216673,-2.046808,-0.603638,-0.884531,0.500000,10.200000
2,2,0.290283,-5.477145,-0.229788,-1.400749,0.500000,10.200000
3,3,1.532198,-2.870047,1.065277,-0.767077,0.500000,10.200000
4,4,3.004773,-0.715028,1.161516,0.107989,0.500000,10.200000
5,5,4.429317,4.754325,1.037662,0.893128,0.500000,10.200000
6,6,-0.230567,5.869552,-0.136133,1.384225,0.500000,10.200000
7,7,-3.035853,2.945132,-0.817701,0.955275,0.500000,10.200000
0,0,-2.165369,0.234724,-1.251385,0.195766,0.500000,10.300000
1,1,-2.279844,-2.136093,-0.631706,-0.892852,0.500000,10.300000
2,2,0.272004,-5.618689,-0.182793,-1.415443,0.500000,10.300000
3,3,1.635521,-2.960414,1.033224,-0.903672,0.500000,10.300000
4,4,3.117258,-0.704287,1.124852,0.107409,0.500000,10.300000
5,5,4.540874,4.843339,1.115571,0.890149,0.500000,10.300000
6,6,-0.252672,6.006464,-0.221049,1.369124,0.500000,10.300000
7,7,-3.108187,3.018939,-0.723343,0.738069,0.500000,10.300000
0,0,-2.287430,0.247285,-1.220608,0.125612,0.500000,10.400000
1,1,-2.336950,-2.229450,-0.571060,-0.933569,0.500000,10.400000
2,2,0.252594,-5.732454,-0.194097,-1.137644,0.500000,10.400000
3,3,1.745881,-3.035096,1.103607,-0.746821,0.500000,10.400000
4,4,3.242211,-0.697253,1.249524,0.070341,0.500000,10.400000
5,5,4.641793,4.922001,1.009192,0.786619,0.500000,10.400000
6,6,-0.278873,6.166341,-0.262012,1.598766,0.500000,10.400000
7,7,-3.183378,3.087235,-0.751910,0.682959,0.500000,10.400000
0,0,-2.390627,0.247584,-1.031971,0.002989,0.500000,10.500000
1,1,-2.398159,-2.322673,-0.612095,-0.932230,0.500000,10.500000
2,2,0.238616,-5.863385,-0.139779,-1.309316,0.500000,10.500000
3,3,1.849377,-3.105417,1.034958,-0.703210,0.500000,10.500000
4,4,3.347195,-0.676349,1.049844,0.209043,0.500000,10.500000
5,5,4.743093,4.996211,1.012998,0.742102,0.500000,10.500000
6,6,-0.256275,6.308417,0.225981,1.420767,0.500000,10.500000
7,7,-3.262393,3.162844,-0.790146,0.756091,0.500000,10.500000
0,0,-2.502953,0.246091,-1.123256,-0.014924,0.500000,10.600000
1,1,-2.479758,-2.393904,-0.815989,-0.712309,0.500000,10.600000
2,2,0.220394,-5.982199,-0.182215,-1.188141,0.500000,10.600000
3,3,1.949709,-3.164349,1.003314,-0.589316,0.500000,10.600000
4,4,3.453919,-0.648747,1.067243,0.276016,0.500000,10.600000
5,5,4.866997,5.049559,1.239040,0.533478,0.500000,10.600000
6,6,-0.236469,6.462051,0.198054,1.536333,0.500000,10.600000
7,7,-3.355598,3.246834,-0.932055,0.839904,0.500000,10.600000
0,0,-2.625876,0.252657,-1.229234,0.065660,0.500000,10.700000
1,1,-2.572766,-2.463294,-0.930080,-0.693905,0.500000,10.700000
2,2,0.199058,-6.107232,-0.213362,-1.250321,0.500000,10.700000
3,3,2.050058,-3.216978,1.003499,-0.526288,0.500000,10.700000
4,4,3.560965,-0.622715,1.070453,0.260323,0.500000,10.700000
6,6,-0.210059,6.599432,0.264104,1.373817,0.500000,10.700000
7,7,-3.441761,3.332194,-0.861627,0.853595,0.500000,10.700000
0,0,-2.748807,0.248788,-1.229306,-0.038691,0.500000,10.800000
1,1,-2.671922,-2.539706,-0.991564,-0.764119,0.500000,10.800000
2,2,0.189300,-6.249983,-0.097582,-1.427518,0.500000,10.800000
3,3,2.162768,-3.259464,1.127094,-0.424865,0.500000,10.800000
4,4,3.673404,-0.611494,1.124399,0.112209,0.500000,10.800000
6,6,-0.181856,6.740250,0.282027,1.408181,0.500000,10.800000
7,7,-3.534898,3.408434,-0.931374,0.762399,0.500000,10.800000
0,0,-2.867728,0.259369,-1.189210,0.105808,0.500000,10.900000
1,1,-2.748826,-2.622661,-0.769039,-0.829546,0.500000,10.900000
2,2,0.168203,-6.394474,-0.210967,-1.444908,0.500000,10.900000
3,3,2.269635,-3.318136,1.068676,-0.586715,0.500000,10.900000
4,4,3.783286,-0.602087,1.098818,0.094070,0.500000,10.900000
6,6,-0.148932,6.881551,0.329244,1.413006,0.500000,10.900000
7,7,-3.609819,3.497161,-0.749212,0.887272,0.500000,10.900000
0,0,-2.999565,0.254547,-1.318376,-0.048222,0.500000,11.000000
1,1,-2.828546,-2.691768,-0.797194,-0.691072,0.500000,11.000000
2,2,0.122459,-6.528578,-0.457446,-1.341043,0.500000,11.000000
3,3,2.379906,-3.373698,1.102702,-0.555620,0.500000,11.000000
4,4,3.890884,-0.595877,1.075976,0.062094,0.500000,11.000000
6,6,-0.145924,7.010890,0.030075,1.293386,0.500000,11.000000
7,7,-3.681609,3.598123,-0.717895,1.009625,0.500000,11.000000
0,0,-3.130880,0.246397,-1.313148,-0.081504,0.500000,11.100000
1,1,-2.918564,-2.761096,-0.900186,-0.693282,0.500000,11.100000
2,2,0.092177,-6.649165,-0.302812,-1.205864,0.500000,11.100000
3,3,2.474101,-3.450929,0.941954,-0.772314,0.500000,11.100000
4,4,4.011322,-0.581829,1.204378,0.140488,0.500000,11.100000
7,7,-3.770397,3.689514,-0.887883,0.913909,0.500000,11.100000
0,0,-3.270883,0.227824,-1.400026,-0.185725,0.500000,11.200000
1,1,-3.000973,-2.832166,-0.824087,-0.710693,0.500000,11.200000
2,2,0.077534,-6.766644,-0.146436,-1.174791,0.500000,11.200000
3,3,2.586783,-3.514797,1.126817,-0.638678,0.500000,11.200000
4,4,4.124022,-0.582763,1.127003,-0.009344,0.500000,11.200000
7,7,-3.853974,3.783922,-0.835769,0.944076,0.500000,11.200000
0,0,-3.397518,0.211739,-1.266351,-0.160854,0.500000,11.300000
1,1,-3.085266,-2.917118,-0.842931,-0.849525,0.500000,11.300000
2,2,0.071657,-6.892004,-0.058772,-1.253600,0.500000,11.300000
3,3,2.700203,-3.584914,1.134206,-0.701169,0.500000,11.300000
4,4,4.244329,-0.574515,1.203074,0.082478,0.500000,11.300000
7,7,-3.927547,3.860838,-0.735732,0.769156,0.500000,11.300000
0,0,-3.531830,0.199505,-1.343118,-0.122341,0.500000,11.400000
1,1,-3.166229,-2.998752,-0.809630,-0.816335,0.500000,11.400000
3,3,2.814761,-3.661434,1.145576,-0.765200,0.500000,11.400000
4,4,4.358541,-0.556282,1.142119,0.182331,0.500000,11.400000
7,7,-3.989825,3.938097,-0.622777,0.772595,0.500000,11.400000
0,0,-3.656644,0.172174,-1.248141,-0.273308,0.500000,11.500000
1,1,-3.258163,-3.080206,-0.919336,-0.814546,0.500000,11.500000
3,3,2.923245,-3.750340,1.084839,-0.889062,0.500000,11.500000
4,4,4.475058,-0.546517,1.165166,0.097651,0.500000,11.500000
7,7,-4.061591,4.020560,-0.717659,0.824628,0.500000,11.500000
0,0,-3.794798,0.178198,-1.381543,0.060243,0.500000,11.600000
1,1,-3.359861,-3.169652,-1.016989,-0.894462,0.500000,11.600000
3,3,3.044026,-3.832342,1.207814,-0.820019,0.500000,11.600000
4,4,4.598503,-0.548317,1.234446,-0.018000,0.500000,11.600000
7,7,-4.128658,4.104796,-0.670675,0.842357,0.500000,11.600000
0,0,-3.930473,0.182641,-1.356754,0.044436,0.500000,11.700000
1,1,-3.443666,-3.263623,-0.838049,-0.939703,0.500000,11.700000
3,3,3.141950,-3.912031,0.979231,-0.796886,0.500000,11.700000
4,4,4.725980,-0.550392,1.274774,-0.020754,0.500000,11.700000
7,7,-4.196561,4.181807,-0.679026,0.770112,0.500000,11.700000
0,0,-4.064560,0.180928,-1.340862,-0.017139,0.500000,11.800000
1,1,-3.536588,-3.339231,-0.929215,-0.756087,0.500000,11.800000
3,3,3.256463,-3.998589,1.145138,-0.865588,0.500000,11.800000
4,4,4.849300,-0.544068,1.233200,0.063246,0.500000,11.800000
7,7,-4.285357,4.264777,-0.887963,0.829705,0.500000,11.800000
0,0,-4.206132,0.164813,-1.415726,-0.161146,0.500000,11.900000
1,1,-3.629731,-3.407613,-0.931434,-0.683816,0.500000,11.900000
3,3,3.370623,-4.081325,1.141600,-0.827360,0.500000,11.900000
4,4,4.971859,-0.532832,1.225588,0.112360,0.500000,11.900000
7,7,-4.378910,4.352859,-0.935529,0.880817,0.500000,11.900000
0,0,-4.341815,0.170088,-1.356824,0.052754,0.500000,12.000000
1,1,-3.711516,-3.487020,-0.817847,-0.794069,0.500000,12.000000
3,3,3.472421,-4.152832,1.017978,-0.715062,0.500000,12.000000
4,4,5.084839,-0.524749,1.129798,0.080826,0.500000,12.000000
7,7,-4.472882,4.431757,-0.939719,0.788982,0.500000,12.000000
0,0,-4.480216,0.166188,-1.384016,-0.039006,0.500000,12.100000
1,1,-3.787576,-3.580613,-0.760597,-0.935936,0.500000,12.100000
3,3,3.584739,-4.231633,1.123178,-0.788011,0.500000,12.100000
4,4,5.199117,-0.502426,1.142788,0.223230,0.500000,12.100000
7,7,-4.559691,4.535542,-0.868088,1.037848,0.500000,12.100000
0,0,-4.616524,0.157534,-1.363075,-0.086540,0.500000,12.200000
1,1,-3.866217,-3.661238,-0.786411,-0.806250,0.500000,12.200000
3,3,3.686113,-4.298680,1.013740,-0.670477,0.500000,12.200000
4,4,5.311294,-0.465206,1.121769,0.372196,0.500000,12.200000
7,7,-4.657258,4.635014,-0.975671,0.994714,0.500000,12.200000
0,0,-4.758308,0.142507,-1.417843,-0.150267,0.500000,12.300000
1,1,-3.936108,-3.738897,-0.698909,-0.776585,0.500000,12.300000
3,3,3.785099,-4.365362,0.989857,-0.666812,0.500000,12.300000
4,4,5.424627,-0.441199,1.133326,0.240073,0.500000,12.300000
7,7,-4.753429,4.728720,-0.961713,0.937063,0.500000,12.300000
0,0,-4.916338,0.131396,-1.580295,-0.111108,0.500000,12.400000
1,1,-4.000990,-3.831936,-0.648826,-0.930390,0.500000,12.400000
3,3,3.873955,-4.422988,0.888567,-0.576266,0.500000,12.400000
4,4,5.546164,-0.407029,1.215369,0.341703,0.500000,12.400000
7,7,-4.840771,4.810056,-0.873419,0.813364,0.500000,12.400000
0,0,-5.054085,0.118923,-1.377476,-0.124731,0.500000,12.500000
1,1,-4.074123,-3.928258,-0.731326,-0.963224,0.500000,12.500000
3,3,3.967898,-4.480684,0.939423,-0.576962,0.500000,12.500000
4,4,5.681132,-0.370143,1.349687,0.368853,0.500000,12.500000
7,7,-4.934238,4.902652,-0.934666,0.925961,0.500000,12.500000
0,0,-5.183241,0.118707,-1.291563,-0.002164,0.500000,12.600000
1,1,-4.138885,-4.005776,-0.647627,-0.775179,0.500000,12.600000
3,3,4.066996,-4.558493,0.990982,-0.778086,0.500000,12.600000
4,4,5.815453,-0.339861,1.343207,0.302828,0.500000,12.600000
0,0,-5.312366,0.138927,-1.291246,0.202203,0.500000,12.700000
1,1,-4.213596,-4.098524,-0.747102,-0.927483,0.500000,12.700000
3,3,4.172554,-4.652531,1.055583,-0.940381,0.500000,12.700000
4,4,5.945398,-0.310210,1.299450,0.296505,0.500000,12.700000
0,0,-5.443827,0.164951,-1.314608,0.260236,0.500000,12.800000
1,1,-4.287555,-4.176785,-0.739592,-0.782604,0.500000,12.800000
3,3,4.271260,-4.730646,0.987063,-0.781150,0.500000,12.800000
4,4,6.071490,-0.287658,1.260921,0.225522,0.500000,12.800000
0,0,-5.554442,0.168370,-1.106149,0.034190,0.500000,12.900000
1,1,-4.363740,-4.272884,-0.761852,-0.960992,0.500000,12.900000
3,3,4.370388,-4.809427,0.991276,-0.787812,0.500000,12.900000
4,4,6.197695,-0.254310,1.262045,0.333478,0.500000,12.900000
0,0,-5.686241,0.172418,-1.317996,0.040480,0.500000,13.000000
1,1,-4.425458,-4.376156,-0.617184,-1.032717,0.500000,13.000000
3,3,4.463649,-4.881205,0.932614,-0.717777,0.500000,13.000000
4,4,6.315495,-0.233757,1.178000,0.205537,0.500000,13.000000
0,0,-5.827177,0.175472,-1.409359,0.030543,0.500000,13.100000
1,1,-4.496497,-4.486587,-0.710386,-1.104314,0.500000,13.100000
3,3,4.550484,-4.953396,0.868351,-0.721909,0.500000,13.100000
4,4,6.443288,-0.211131,1.277928,0.226258,0.500000,13.100000
0,0,-5.953058,0.186232,-1.258804,0.107603,0.500000,13.200000
1,1,-4.562421,-4.584753,-0.659237,-0.981662,0.500000,13.200000
3,3,4.667100,-5.020547,1.166153,-0.671511,0.500000,13.200000
4,4,6.562122,-0.185731,1.188345,0.253998,0.500000,13.200000
0,0,-6.090339,0.188560,-1.372808,0.023283,0.500000,13.300000
1,1,-4.633846,-4.674048,-0.714256,-0.892948,0.500000,13.300000
3,3,4.771684,-5.093538,1.045842,-0.729909,0.500000,13.300000
4,4,6.686342,-0.179775,1.242197,0.059564,0.500000,13.300000
0,0,-6.228370,0.172833,-1.380320,-0.157277,0.500000,13.400000
1,1,-4.704553,-4.754689,-0.707071,-0.806412,0.500000,13.400000
4,4,6.809454,-0.174617,1.231122,0.051571,0.500000,13.400000
0,0,-6.347039,0.144571,-1.186685,-0.282621,0.500000,13.500000
1,1,-4.769672,-4.836991,-0.651186,-0.823013,0.500000,13.500000
4,4,6.937699,-0.154986,1.282452,0.196317,0.500000,13.500000
0,0,-6.491304,0.104806,-1.442649,-0.397642,0.500000,13.600000
1,1,-4.847795,-4.923015,-0.781230,-0.860246,0.500000,13.600000
0,0,-6.629834,0.089811,-1.385299,-0.149959,0.500000,13.700000
0,0,-6.759032,0.091701,-1.291986,0.018905,0.500000,13.800000
0,0,-6.879112,0.085869,-1.200791,-0.058318,0.500000,13.900000
0,0,-6.992716,0.083891,-1.136047,-0.019785,0.500000,14.000000
